工作地城市,工作地省份
本溪市,辽宁省
杭州,浙江
广州,广东
上海市,上海
广州,广东
上海,上海
广州,广东
广州,广东
广州市,广东省
大连,辽宁
深圳,广东
海口,海南
深圳,广东
惠阳,广东
南京,江苏
北京,北京
北京,北京
广州,广东
深圳,广东
广州,广东
北京,北京
广州,广东
深圳,广东
广州市,广东省
北海,广西
上海,上海
江都,江苏
中山,广东
北京,北京
上海,上海
杭州,浙江
郑州,河南省
库尔勒,新疆
广州,广东
广州,广州
深圳市,广东
深圳,广东
上海,上海市
昆明,云南
抚州,江西
大连,辽宁
哈尔滨,黑龙江
南海`,南海
杭州,浙江
广州,广东
中山,广东
和田,新疆
广州,广东
广州市,广东
深圳,广东
武汉市,湖北省
北京,北京
福清,福建
广州,广东
深圳,广东
深圳,广东
大连,辽宁
大连,辽宁
上海,上海
广州,广东
深圳,广东
赣州,江西
深圳,广东
海口,海南
深圳,广东
北京,北京
北京,北京
深圳市,广东
沈阳,辽宁
金华,浙江
广州,广东
沈阳,辽宁
上海,上海
北京,北京
佛山,广东
北京,北京
武汉,湖北
广州,广东
广州,广东
武汉,湖北
哈尔滨,黑龙江
伊春,黑龙江
深圳,广东
珠海,广东
青岛,山东
上海,上海
佛山,广东
贵港,广西
北京,北京
北京,北京
广州,广东
上海,上海
广州,广东
广州,广东
湛江,广东
广州,广东
广州,广东
珠海,广东
上海,上海
深圳,广东
北京,北京
惠州,广东
嘉兴,浙江
常州,江苏
南京,江苏
青岛,山东
上海,上海
上海,上海市
郑州,河南
朝阳,辽宁
广州,广东
北京,北京
杭州市,浙江
郑州市,河南
长春,吉林
上海市,上海
厦门,福建
长春,吉林
长春,吉林
广州,广东
深圳,广东
厦门,福建
广州,广东
花都,广东
佛山市,广东省
大连,辽宁
大连,辽宁
洛阳,河南
北京,北京
北京,北京
北京,北京
广州,广东
上海,上海
广州,广东
上海,上海
喀什,新疆
东莞,广东
长沙,湖南
上海,上海
广州,广东
上海,上海
长沙,湖南
广州,广东
广州,广东
湖北,武汉
广州,广东
上海,上海
武汉,湖北
海口,海南
天津,天津
长春,吉林
深圳,广东
北京,北京
上海,上海
上海市,上海
北京,北京
桂林,广西
广州市,广东省
大连,辽宁
海口市,海南省
上海,上海
深圳,广东
北京,北京
番禺,广东
福州,福建
苏州,江苏
北京,北京
沈阳市,辽宁省
上海,上海
上海,上海
广州,广东
北京,北京
广州,广东
无锡,江苏
北京,北京
乌鲁木齐,新疆
珠海,广东
广州,广东
温州,浙江
上海,上海
广州,广东
广州,广东
珠海,广东
大连,辽宁
泰州,江苏
广州,广东
广州,广东
广州,广东
北京,北京
广州,广东
银川,宁夏
广州,广东
沈阳市,辽宁省
上海,上海
南京,江苏
广州市,广东省
广州,广东
深圳,广东
东莞,广东
深圳,广东
海口,海南
上海,上海
深圳,广东
东莞,广东
郑州,河南
上海,上海
乌鲁木齐,新疆
广州,广东
长春市,吉林省
长春,吉林
长春,吉林
北京市,北京
壶关县,山西
广州,广东
深圳,广东
上海,上海
西安,陕西
武汉,湖北
广州,广东
厦门,福建
上海,上海
北京,北京
西安,陕西
武汉,湖北
沈阳,辽宁
北京,北京
抚顺,辽宁
连江,福建
贵阳,贵州
长沙,湖南
上海,上海
上海,上海
贵阳,贵州
香港,香港
大连,辽宁
上海,上海
深圳,广东
新乡,河南
佛山,广东
北京,北京
南京,江苏
许昌,河南
佛山,广东
中山,广东
娄底,湖南
杭州,浙江
广州,广东
广州,广东
广州,广东
北京,北京
天津,天津
大连,辽宁
上海,上海
长春,吉林
盘锦,辽宁省
榆次,山西
博乐,新疆
新金,辽宁
西安,陕西
沈阳,辽宁
广州,广东
抚远县,黑龙江省
哈尔滨,黑龙江
宝鸡,陕西
汕头市,广东
广州,广东
北京,北京
深圳,广东
揭阳,广东
北京,北京
成都,四川
广州,广东
北京,北京
开封,河南
厦门,福建
大连,辽宁
海口,海南
广州,广东
广州,广东
顺德,广东
大连,辽宁
青岛,山东
深圳,广东
上海,上海
沈阳,辽宁
湛江,广东
成都,四川
北京市,北京
咸宁,湖北
杭州,浙江
上海,上海
广州,广东
海口,海南
湛江,广东
北京,北京
广州,广东
辉县,河南
北京,北京
北京,北京
北京,北京
北京,北京
北京市,北京
北京,北京
北京,北京
呼和浩特,内蒙古
郑州,河南
高平,山东
无锡市,江苏省
郑州,河南
天津市,天津市
榆次,山西
天津,天津
武汉,湖北
北京,北京
北京,北京
北京,北京
郑州市,河南
北京,北京
上海,上海
汕头,广东
上海,上海
合肥,安徽
宁波,浙江
上海,上海
长沙,湖南
北京,北京
北京,北京
深圳,广东
上海,上海
上海　　　　　,　
广州,广东
北京,北京
北京,北京
喀什,新疆
上海,上海
深圳,广东
上海市,上海市
深圳,广东
大连,辽宁
佛山,广东
中山,广东
上海,上海
上海,上海
上海市,上海市
北京,北京
深圳,广东
苏州,江苏
清远,广东
广州,广东
汕头,广东
广州,广东
上海,上海
广州,广东
厦门,福建
广州,广东
大连,辽宁
泉州,福建
广州,广东
阿克苏,新疆
广州,广东
武汉,湖北
上海,上海
长春,吉林
广州,广东
广州,广东
北京,北京
广州,广东
沈阳,辽宁
青岛,辽宁
青岛,山东
武汉,湖北
北京,北京
南海,广东
广州,广东
南宁,广西
瑞安,浙江
阿克苏,新疆
青岛,山东
北京,北京
广州,广东
深圳,广东
广州,广东
北京,北京
广州,广东
漯河,河南
深圳,广东
上海,上海
青岛,山东
广州,广东
上海,上海
广州,广东
北京,北京
西安,陕西
延吉市,吉林省
中山,广东
武汉,湖北
上海,上海
北京,北京
沈阳市,辽宁省
哈尔滨,黑龙江
汕头,广东
大连,辽宁
北京,北京
武汉市,湖北
上海,上海
肇庆,广东
南海,广东
广州,广东
武汉市,湖北省
成都,四川
香港,香港
大连,辽宁
北京,北京
乌鲁木齐,新疆
深圳,广东
南宁,广西
佛山,广东
南京,江苏
深圳,广东
北京,北京
上海,上海市
上海市,上海市
福州,福建
南京,江苏
深圳,广东
北京,北京
长兴,浙江
海口,海南
上海,上海
佛山,广东
广州,广东
广州,广东
北京,北京
广州,广东
乌鲁木齐,新疆
上海,上海
香港,香港
益阳,湖南
广州,广东
-,-
汕头,广东
锦州,辽宁
北京,北京
北京,北京
北京,北京
天津,天津
北京,北京
东城区,北京市
北京,北京
哈尔滨,黑龙江
大连,辽宁
台州,浙江
长沙,湖南
松桃,贵州
武汉,湖北
深圳,广东
中山,广东
北京,北京
东莞,广东
沈阳,辽宁
沈阳市,辽宁省
长春,吉林
北京,北京
广州,广东
大连,辽宁
佛山,广东
上海,上海
长沙,湖南
泉州,福建
沈阳,辽宁
乌鲁木齐,新疆
广州,广东
佛山,广东
罗定,广东
南京,江苏
深圳,广东
布尔津,新疆
沈阳市,辽宁省
深圳,广东
南京,江苏
重庆,重庆
广州,广东
苏州,江苏
成都,四川
广州,广东
沈阳,辽宁
哈尔滨,黑龙江
西安,陕西
上海,上海
广州,广东
上海,上海
广州市,广东
三亚,海南
北京,北京
汕头,广东
广州,广东
佛山,广东
沈阳市,辽宁省
长春,吉林
武汉,湖北
深圳,广东
广州,广东
武汉市,湖北省
广州,广东
武汉,湖北
河池,广西
大连,辽宁
汕头,广东
上海,上海
北京,北京
北碚,重庆
和田,新疆
上海,上海
北京,北京
大连,辽宁
珠海,广东
中山市,广东
大连,辽宁
中山,广东
郑州,河南
广州,广东
昆明,云南
广州,广东
福州,福建
北京,北京
沈阳,辽宁
广州,广东
上海市,上海市
贵阳,贵州
长春,吉林
平顶山,河南
南京,南京
沈阳市,辽宁
泉州,福建
东莞,广东
沈阳市,辽宁省
上海,上海
广州,广东
广州,广东
广州,广东
天津,天津
广州,广东
海口,广东
金华县,浙江
深圳,广东
沈阳,辽宁
沈阳,辽宁
沈阳,辽宁
沈阳市,辽宁省
沈阳市,辽宁省
义乌,浙江
沈阳,辽宁
麻城,湖北
海淀区,北京
北京,北京
贵阳,贵州
上海,上海
长春市,吉林省
阆中市,四川
贵阳,贵州
北京,北京
汕头,广东
厦门,福建
深圳,广东
深圳,广东
武汉,湖北
深圳,广东
深圳,广东
上海,上海
郑州,河南
广州市,广东
西安市,陕西省
上海,上海
广州,广东
南平,福建
中山,广东
澄海,广东
攀枝花市,四川省
上海,上海
深圳,广东
北京,北京
北京,北京
武汉,湖北
和田,新疆
和田,新疆
佛山,广东
桂林,广西
天津,天津
厦门,福建
上海,上海
广州,广东
北京,北京
深圳,广东
沈阳市,辽宁省
上海,上海
大连,辽宁
沈阳,辽宁
南京,江苏
深圳,广东
沈阳,辽宁
郑州,河南 
北京,北京
郑州,河南
广州,广东
北京,北京
北京,北京
阿图仕,新疆
长沙,湖南
深圳,广东
广州,广东
广州,广东
佛山,广东
金华,浙江
海口,海南
珠海,广东
广州,广东
东莞,广东
杭州,浙江
上海,上海
广州,广东省
成都,四川
青岛,山东
广州,广东
深圳,广东
成都,四川
上海,上海
大连,辽宁
沈阳,辽宁
桂林,广西
广州,广东
东莞,广东
郑州,河南
蚌埠,安徽
武汉,湖北
西安,陕西
广州,广东
贵阳,贵州
东莞,广东
杭州,浙江
深圳,广东
上海,上海
广州,广东
武汉,湖北
上海,上海
温州,浙江
广州,广东
北京,北京
上海,-
广州,广东
蚌埠,安徽
库尔勒,新疆
沈阳市,辽宁省
哈市,黑龙江
哈尔滨,黑龙江
广州,广东
北京,北京
南昌,江西
武汉,湖北
北京,北京
郑州,河南
乌鲁木齐,新疆
沈阳,辽宁
沈阳,辽宁
福泉,贵州
郑州,河南
南宁,广西
广州,广东
东莞,广东
番禺,广东
南宁,广西
上海,上海
瓦房店市,辽宁
广州,广东
武汉,武汉
广州,广东
武汉市,-
广州,广东
柳州,广西
汕头,广东
广州,广东
南海,广东
上海,上海
上海,上海
上海市,上海
绥芬,黑龙江
哈尔滨,黑龙江
武汉,湖北
武汉,湖北
福州,福建
江北,重庆
重庆,重庆
东莞,广东
深圳,广东
郑州,河南
中山,广东
广州,广东
长春,吉林
广州,广东
苏州,江苏
阳朔,广西
广州,广东
哈市,黑龙江
沈阳,辽宁
龙井,吉林
高碑店,河北
广州,广东
广州,广东
北京,北京
宁波,浙江
大连,辽宁
广州,广东
广州,广东
太原,山西
阿克苏,新疆
上海,上海
合肥,安徽
北京,北京
莆田县,福建
佛山,广东
大连,辽宁
武汉,湖北
株洲市,湖南
北京,北京
北京,北京
深圳,广东
上海,上海
中山,广东
武汉,湖北
郑州,河南
天津,天津
长春市,吉林省
广州,广东
广州,广东
沈阳,辽宁
天津市,天津市
上海,上海
北京,北京
北京,北京
北京,北京
沈阳市,辽宁省
北京市,北京
杭州,浙江
延吉市,吉林省
沈阳市,辽宁省
沈阳市,辽宁省
上海,上海
汕头,广东
贵阳,贵州
厦门,福建
天津,天津
上海,上海
海口,海南
福建,福建省
台北市,台湾省
厦门,福建
佛山,广东
南京,江苏
南京,江苏
杭州,浙江
北京,北京
宜昌,湖北
无锡,江苏
上海,上海
武汉市,湖北省
上海,上海
武汉,湖北
上海,上海
上海市,上海市
佛山,广东
上海,上海
哈尔滨,黑龙江
成都,四川
-,-
宁波,浙江
深圳,广东
厦门,福建
西安,陕西
沈阳,辽宁
南昌,江苏
台东市,台湾
汕头,广东
南宁,广西
湘潭,湖南
北京,北京
广州,广东
广州,广东
上海,.上海
龙海,福建
厦门,福建
北京,北京
郑州市,河南省
北京,北京
深圳,广东
郑州,河南
上海,上海
深圳,广东
沈阳市,辽宁省
广州,广东
长春市,吉林
上海,上海
广州,广东
广州,广东
北京,北京
贵阳,贵州
汕头,广东
长沙,湖南
上海,上海
大连,辽宁
哈尔滨,黑龙江
涿洲,河北
库尔勒,新疆
任邱市,河北
福清,福建
上海,上海
长春,吉林
西安,陕西
杭州,浙江
北京,——
厦门,福建
库尔勒,新疆
上海,上海
福州,福建
汕头,广东
乌鲁木齐市,新疆
深圳,广东
成都,四川
宁波,浙江
合肥,安徽
广州,广东
北京,北京
-,-
广州,广东
长春,吉林
深圳,广东
北京,北京
瑞安,浙江
南阳,河南
南京,江苏
北京,北京
广州,广东
顺德,广东
广州,广东
郑州,河南
广州,广东
厦门,福建
晋江,福建
北京,北京
成都,四川
广州,广东
-,-
广州,广东
广州,广东
郑州,河南
武汉,湖北
北京,北京
吉林市,吉林省
桂林,广西
延吉,吉林
北京,北京
长春,吉林
广州,广东
长沙,湖南
深圳,广东
广州,广东
天津,天津
潮州,广东
湛江,广东
深圳,广东
广州,广东
西安市,陕西省
武汉,湖北
上海,-
广州,广东
大连,辽宁
番禺,广东
广州,广东
大连,辽宁
大连,辽宁
上海,上海
临汝,河南
郑州,河南
北京,北京
北京,北京
北京,北京
北京,北京
深圳,广东
深圳,广东
济南,山东
北京,北京
北京,北京
深圳,广东
天津,`
北京,北京
哈尔滨,黑龙江
深圳,广东
上海,上海
芜湖,安徽
东莞,广东
武汉,湖北
广州,广东
北京,北京
沈阳,辽宁
长沙,湖南
青岛,山东
北京,北京
广州,广东
北京,北京
北京,北京
广州,广东
上海,上海
深圳,广东
上海,上海
中山,广东
广州,广东
深圳,广东
郑州,河南
广州,广东
合肥,安徽
蚌埠,安徽
广州,广东
上海,上海
深圳,广东
上海,上海
上海,上海
郑州市,河南
沈阳,辽宁
洛阳市,河南省
沈阳市,辽宁省
东营,山东
西安,陕西
成都,四川
广州,广东
漯河,河南
北京,北京
广州,广东
广州,广东
汕头,广东
深圳 部,广东
深圳,广东
杭州,浙江
通化,内蒙
天津,天津
深圳,广东
上海,上海
长沙,湖南
郑州市,河南省
海口,海南
增城,广东
北京,北京
厦门,福建
上海市,-
上海,上海
本溪,辽宁
广州,广东
北京,北京
哈尔滨市,黑龙江
成都,四川
上海,上海
杭州,浙江
北京,北京
佛山,广东
北京,北京
深圳,广东
上海,上海
成都市,四川省
上海,上海
武汉,湖北
广州,广东
北京,北京
武汉,湖北
东莞,广东
大连,辽宁
南京,江苏
诸暨,浙江
郑州　,河南
珠海,广东
西安,陕西
北京,北京
北京,北京
天津,天津
闵行区,上海
沈阳,辽宁
上海,上海市
广州,广东
济南,山东
大连,辽宁省
北京,北京
福州,福建
沈阳,辽宁
成都,四川
兰州,甘肃
上海,上海
莆田县,福建
广州,广东
广州,广东
广州,广东
中山,广东
番禺,广东
北京,北京
北京,北京
北京,北京
郑州,河南
深圳,广东
北京,北京
北京,北京
上海,上海
沈阳,辽宁
武汉,湖北
海口,海南
顺德,广东
广州,广东
惠州,广东
上海,上海
大连,辽宁
广州,广东
上海,上海
沈阳,辽宁
盘锦,辽宁
贵阳,贵州
北京,北京
海口市,海南
佳木斯,黑龙江
燕郊,河北省
北京,北京
广州,广东
贵阳,贵州
深圳,广东
郑州,河南
武汉,湖北
广州,广东
武汉,湖北
郑州,河南
广州,广东
大连,辽宁
北京,北京
深圳,广东
大连,辽宁
贵阳,贵州
广州,广东
上海,上海
上海,上海
郑州,河南
哈尔滨,黑龙江
广州,广东
哈尔滨,黑龙江
长沙,湖南
大连,辽宁
南京,江苏
重庆,重庆
贵阳,贵州
北京,北京
广州,广东
无锡县,江苏
北京,北京
北京市海淀区,北京
沈阳,辽宁
北京,北京
沈阳,辽宁
沈阳,辽宁
北京,北京
北京,北京
北京,北京
保定市,河北
喀什,新疆
佛山,广东
南京市,江苏省
佛山,广东
顺德,广东
长春,吉林
北京,北京
广州市,广东省
广州市,广东省
炎陵,湖南
北京,北京
北京,北京
深圳,广东
平顶山,河南
大连,辽宁
新泰,山东
大冶,湖北
深圳,广东
南京,江苏
北京,北京
海口,海南
大埔,广东省
佛山,广东
大连,辽宁
无锡,江苏
广州,广东
郑州,河南
湛江,广东
湛江,广东
抚顺,辽宁
广州,广东
深圳市,广东
北京,北京
沈阳,辽宁
上海,-
上海,上海
东莞,广东
北京,北京
-,-
佛山,广东
天门,湖北
佛山市,广东省
南京,江苏
广州,广东
大连,辽宁
武汉,湖北
广州,广东
庆元县,浙江
广州,广东
沈阳市,辽宁省
福州,福建
常州,江苏
贵阳,贵州
贵阳,贵州
北京,北京
深圳,广东
沈阳市,辽宁省
上海,上海
广州,广东
郑州,河南
上海,上海
广州,广东
中山,广东
佛山,广东
瓯海,浙江
上海,上海
武汉,湖北
上海,上海
上海,上海
武汉,湖北
上海,上海
佛山,广东
重庆,重庆
南京,江苏
上海,上海
南昌,江西
上海,上海
上海,上海
深圳,广东
上海,上海
开封,河南
北京,北京
北京,北京
大连,辽宁
广州,广东
厦门,福建
郑州,河南
北京,北京
福州,福建
广州,广东
上海,。
临海,浙江
怀化,湖南
广州,广东
广州,广东
北京,北京
广州市,广东
福州,福建
长春,吉林
天津,天津
广州,广东
东莞,广东
北京,北京
长春,吉林
北京,北京
大连,辽宁
贵阳市,贵州省
