工作地城市,活跃时间
广州,418
深圳,3184
成都,1194
长沙,701
深圳,398
广州,566
荆门市,478
武汉,913
珠海,606
北京,388
淄博,772
厦门,1307
上海,2210
广州,638
烟台,876
长春,2533
苏州,492
北京,2828
武汉,1314
苏州,601
广州,974
广州,764
哈尔滨,386
太原市,382
沈阳,533
郑州,531
VANCOUVER,647
深圳,613
武汉,1079
深圳,2724
上海,3129
延吉,2459
杭州,2405
珠海,2041
广州,436
厦门,380
大连,2784
佛山,854
北京,1403
上海,1134
大连,1497
大连,1000
Suseong-gu,384
广州,807
贵阳,699
北京,2666
深圳,2007
长春,524
上海,397
东莞,558
郑州,924
和田,395
上海,441
深圳,2267
北京,518
广州,2303
广州,419
广州,665
洛阳,1160
顺德,1449
上海,513
郑州市,497
北京,2855
广州,404
东莞,1376
广州,1230
重庆,488
北京,2078
长春,2843
北京,1449
北京,1338
大连,923
上海,2174
上海,2495
厦门,2488
番禺,1157
北京,2072
广州,608
珠海,2584
南宁,2168
长春,2419
汕头,618
如皋,1808
沈阳市,2731
大连,1051
广州市,1912
沈阳市,1005
成都,1619
北京,1999
郑州,748
FUKUOKA,1938
如皋,706
北京,447
北京,1183
济南,710
青田,801
上海,2839
郑州,2079
上海,1573
大连,643
银川,877
广州,1218
塔成,1058
广州,1095
长沙,723
上海,2018
广州,1732
Seocho-gu,691
Seongdong-gu,504
昆明,927
Paju-si,423
Gangnam-gu,620
Gwangjin-gu,622
SEOUL,2208
KYUNGGI,1207
Bupyeong-gu,679
Songpa-gu,575
NAGOYA,1035
深圳,624
南京,1602
上海,380
十堰,812
青岛,683
武汉,635
长沙,1369
北京,2300
武汉,1098
武汉,566
深圳,2042
汕头,1675
阿克苏,2278
深圳,454
北京,531
新丰,417
中山,2597
北京,467
潮阳,674
青岛,701
青岛,393
北京,2168
无锡,2458
合肥,649
桂林,2249
西安,543
杭州,2357
宁德,1370
厦门,1954
Bucheon-si,704
广州,874
广州,1322
广州,768
顺德,2709
延边,2448
南京,960
南京,1491
南京,922
大连,1614
云浮,2491
HKG,403
上海,724
兴宁,2571
苏州,1212
YOKOHAMA,2655
北京,702
Dongdaemun-gu,1176
武汉,1173
武汉,833
上海,2242
上海,412
武汉,2585
大连,566
广州,1086
北京,2354
北京,656
东莞,2136
昭通,1178
南京,1154
深圳,2972
北京,2286
北京,470
贵阳,1958
南京,439
桂林,827
北京,833
苏州,2242
长沙,3018
晋江,2258
南宁,954
上海,1171
上海,422
武汉,582
大连,929
东莞,918
上海,1051
Gyeonggi-do,1141
瑞安,2866
广州,522
大分县,460
佛山,739
上海,1390
北京,1295
广州,505
上海,1154
沈阳市,1696
广州,530
广州,442
长春,1100
北京,1008
北京,428
琼山,2188
尚志,454
焦作,1090
沈阳,436
沈阳市,1182
广州,618
沈阳,1377
南海,804
青岛,397
成都,2293
南京,1869
广州,2047
福州,1886
大连,370
武汉,773
哈尔滨,708
上海,1329
哈尔滨,631
汕头,2310
汕头,776
深圳,3089
佛山,737
上海,801
深圳,1266
汕头,1033
南海,3265
大连,1461
深圳,1066
泰兴市,582
瑞安,2580
天津,1613
广州,566
上海,1507
武汉,1836
温州,2956
武汉市,1410
南京,790
SHENGZHEN,1117
西安,855
大连,1372
北京,996
沈阳,1491
本溪,905
珠海,505
武汉市,385
SINGAPORE,607
无锡市,411
HONG KONG,921
长沙,729
兰州,2497
杭州市,379
哈尔滨,441
苏州,701
昆明,867
昆明,867
广州,2188
广州,2449
南安,449
长沙,676
厦门,3163
珠海,1799
上海,1444
库尔勒,1235
广州,919
厦门,660
厦门,660
广州,889
AUD,464
广州,1042
Dongdaemun-gu,1012
广州,918
广州,2809
广州,2366
长沙,640
沈阳,2084
北京,541
北京,713
哈尔滨,1203
哈尔滨,2170
广州,1686
深圳,413
上海,1940
库尔勒,523
库尔勒,523
北京,1709
大连,1987
沈阳,1204
沈阳市,3079
格尔木,708
南京,1910
北京,742
广州,374
广州,974
上海,516
广州,1753
上海,1108
昆明,1164
珠海,2167
广州,531
昆明,1433
郑州,971
天津,2834
株洲市,1162
阜阳,412
大连,460
江门,2175
南京,493
上海,1127
广州,1906
长沙,2053
武汉,1707
宁波,643
湘潭,479
INCHON,736
北京,848
北京,627
大连,823
西安,392
北京,809
HKG,451
HK,451
成都,1535
沈阳市,703
成都,376
武汉市,594
上海,622
北京,2138
上海,1485
武汉,532
上海,2320
北京,2500
淮北,552
厦门市,618
上海市,679
上海,496
厦门,495
南宁,1131
抚顺,1607
北京,400
江门,987
黄石,2545
深圳,1839
北京,985
大连,844
南平,2102
广州,1684
TOKICIFY,1320
北京,917
郑州,2943
北京,1827
上海,1805
博州,471
广州,2067
柳州,795
北京,1869
湛江,2315
乌鲁木齐,647
长春,1880
上海市,1689
上海,941
大连,1878
珠海,1820
武汉,1979
广州,382
番禺,2719
沈阳,483
贵阳,578
Eunpyeong-gu,711
北京,745
本溪市,612
杭州,1250
广州,671
上海市,722
广州,706
上海,412
广州,566
广州,1044
广州市,3398
大连,493
Dong-gu,690
深圳,716
海口,589
深圳,1719
惠阳,2288
南京,1173
北京,1637
北京,1882
广州,2582
深圳,948
广州,3149
北京,1511
广州,460
深圳,2188
广州市,439
北海,1451
上海,1876
江都,2529
中山,2297
北京,3167
上海,965
杭州,913
郑州,747
库尔勒,1394
广州,746
广州,1569
深圳市,375
深圳,2983
上海,390
昆明,2211
KARIYA-SHI,518
抚州,1590
大连,572
哈尔滨,1001
南海`,862
杭州,979
广州,2237
中山,1889
和田,1042
广州,2875
广州市,365
深圳,2337
武汉市,1510
北京,427
福清,458
广州,2495
深圳,1771
深圳,1686
大连,710
大连,985
上海,1724
广州,2517
HRB,1974
深圳,1381
赣州,946
深圳,500
海口,2135
深圳,732
北京,2382
北京,2401
深圳市,1097
沈阳,565
金华,911
广州,1180
沈阳,760
上海,438
北京,2696
seoul,450
佛山,475
北京,2123
武汉,2337
广州,996
广州,745
武汉,1447
哈尔滨,451
伊春,1714
深圳,1112
珠海,1594
青岛,700
上海,803
佛山,537
贵港,784
北京,664
北京,2418
广州,1586
上海,1616
广州,685
广州,846
湛江,1362
HAMILTON,2810
广州,2465
广州,2948
珠海,773
上海,3294
深圳,1152
北京,710
惠州,1640
嘉兴,2513
常州,1348
南京,2536
青岛,2549
上海,1280
上海,638
郑州,1538
朝阳,1097
广州,1147
北京,527
杭州市,1013
郑州市,2491
长春,2747
BIEJING,437
上海市,514
厦门,1441
长春,443
长春,2189
广州,723
深圳,409
厦门,1779
广州,2937
花都,2575
佛山市,793
大连,1428
大连,545
洛阳,504
北京,933
北京,2050
北京,2799
广州,875
上海,1235
广州,369
上海,857
喀什,598
东莞,851
长沙,2345
广州,807
上海,412
长沙,707
广州,1614
广州,1078
湖北,1061
广州,453
上海,389
武汉,384
海口,1358
天津,490
长春,1906
SUMIDA,1047
深圳,551
北京,2723
上海,536
上海市,872
北京,1976
桂林,370
广州市,2164
大连,382
海口市,1133
上海,2302
深圳,2013
北京,697
番禺,601
福州,2493
苏州,2853
MASON,398
北京,2961
沈阳市,697
上海,1608
上海,1161
广州,1211
北京,530
广州,1024
无锡,2217
北京,476
乌鲁木齐,2381
珠海,531
广州,1119
温州,370
上海,3018
广州,1014
HRB,1975
广州,460
珠海,2036
大连,699
泰州,1589
广州,601
广州,940
Miryang-si,1438
TORONTO,2338
广州,3132
北京,3021
广州,1246
银川,2103
广州,1390
沈阳市,1327
上海,3111
南京,2140
广州市,870
广州,444
深圳,874
东莞,544
深圳,1004
海口,2033
上海,2048
深圳,753
东莞,460
郑州,842
上海,1388
乌鲁木齐,928
广州,2357
长春市,382
长春,2334
长春,443
北京市,2828
壶关县,881
广州,1172
深圳,516
上海,1854
西安,1820
武汉,1098
广州,727
厦门,422
上海,1515
北京,2855
西安,466
武汉,682
沈阳,691
北京,1081
NGA,680
抚顺,2475
CONCORD,845
连江,3155
CARNEGIE,1677
贵阳,699
长沙,862
上海,418
上海,633
贵阳,571
香港,385
大连,1373
上海,2219
Gangnam-gu,1040
深圳,2801
新乡,589
佛山,377
北京,1756
南京,1030
KOBE,2551
许昌,808
佛山,650
中山,2858
娄底,1693
杭州,542
广州,2937
广州,481
广州,902
北京,593
天津,2294
大连,811
Gangneung-si,492
Cheongju-si,474
上海,475
长春,1165
盘锦,395
榆次,1419
博乐,454
lahore,1099
新金,1829
西安,1938
沈阳,1102
广州,416
抚远县,692
哈尔滨,1655
宝鸡,719
汕头市,1182
广州,2737
北京,732
深圳,701
揭阳,830
北京,1059
成都,815
广州,1976
北京,2786
开封,2716
厦门,736
大连,751
海口,1959
广州,2298
广州,2176
顺德,2343
大连,2483
青岛,1708
深圳,2241
上海,2912
沈阳,735
湛江,2682
成都,1052
北京市,3388
咸宁,2487
杭州,1103
上海,758
海口,2844
湛江,1839
RYDE,2173
北京,1182
广州,929
辉县,1127
北京,2477
北京,1033
北京,594
北京,624
北京市,445
北京,3019
北京,2714
呼和浩特,524
郑州,1204
高平,849
无锡市,537
郑州,2874
天津市,1311
榆次,3042
天津,1191
武汉,915
北京,685
北京,1171
北京,521
Columbia,652
郑州市,1026
北京,1824
上海,1660
汕头,1217
上海,980
合肥,458
宁波,879
上海,913
长沙,742
北京,2525
北京,2078
深圳,806
上海,440
上海　　　　　,1747
广州,1386
北京,796
北京,1456
喀什,915
上海,2556
深圳,2919
上海市,597
深圳,835
大连,459
佛山,725
中山,1034
上海,683
上海,459
上海市,805
北京,566
深圳,734
苏州,891
清远,740
广州,1324
汕头,1173
广州,739
上海,531
广州,376
厦门,2002
CAMPINAS,652
广州,451
大连,376
泉州,2447
广州,1171
阿克苏,2909
广州,691
武汉,464
上海,1697
长春,1228
广州,1312
广州,1670
北京,3184
广州,1879
沈阳,582
青岛,999
武汉,2445
北京,474
南海,1468
广州,2770
南宁,2044
瑞安,1852
阿克苏,514
青岛,2387
北京,575
广州,2881
深圳,2929
广州,722
北京,370
广州,673
漯河,373
深圳,415
上海,1423
青岛,1070
广州,1389
上海,914
广州,3294
北京,2221
西安,2167
延吉市,452
中山,996
武汉,2707
上海,2772
北京,961
沈阳市,1579
哈尔滨,1446
汕头,594
大连,741
北京,904
武汉市,785
上海,1546
肇庆,514
南海,2593
广州,422
武汉市,1469
成都,670
香港,2177
大连,794
北京,724
乌鲁木齐,2194
深圳,1504
南宁,423
佛山,1274
南京,1254
深圳,2481
北京,705
上海,393
上海市,980
福州,938
南京,571
深圳,609
北京,590
长兴,1074
海口,2519
上海,432
佛山,608
广州,2443
北京,3350
广州,1608
乌鲁木齐,664
上海,1435
香港,791
益阳,705
广州,1085
汕头,1682
锦州,2392
北京,1877
北京,1614
北京,2204
天津,2250
北京,3018
东城区,418
北京,509
哈尔滨,2137
大连,1696
台州,395
长沙,684
松桃,1737
武汉,1987
深圳,939
中山,384
北京,540
东莞,2597
沈阳,623
沈阳市,607
长春,1284
北京,365
广州,1404
大连,1188
佛山,788
上海,1407
长沙,704
泉州,1076
沈阳,1433
乌鲁木齐,1599
广州,422
佛山,601
罗定,1331
南京,1951
深圳,2990
布尔津,488
沈阳市,576
深圳,1096
arcadia,2095
南京,475
重庆,1968
广州,1656
苏州,1684
成都,421
广州,2068
沈阳,395
哈尔滨,502
西安,2488
上海,368
广州,1147
HRB,3048
上海,1923
广州市,2335
三亚,394
北京,2561
汕头,1546
广州,897
佛山,812
沈阳市,451
长春,2894
武汉,805
深圳,2217
广州,2258
武汉市,1520
广州,539
武汉,840
河池,515
大连,1218
汕头,1182
上海,1433
北京,1746
北碚,1241
和田,1317
上海,990
北京,2216
大连,537
珠海,1323
中山市,526
中山,2453
郑州,1182
MELBOURNE,519
广州,610
昆明,1015
广州,537
福州,654
北京,2014
沈阳,720
广州,1076
上海市,698
贵阳,853
长春,399
平顶山,485
南京,625
PETALING JAYA,2587
Saha-gu,831
沈阳市,529
泉州,2265
东莞,1171
沈阳市,734
上海,472
广州,531
广州,503
广州,2988
天津,585
广州,1142
海口,1851
金华县,396
深圳,409
沈阳,1549
沈阳,708
沈阳,475
沈阳市,2583
沈阳市,482
义乌,643
沈阳,537
麻城,1193
海淀区,2350
北京,485
贵阳,599
上海,1051
长春市,746
阆中市,425
贵阳,699
北京,533
汕头,2484
厦门,2843
深圳,2098
深圳,1287
武汉,541
深圳,1389
深圳,805
上海,1048
郑州,427
广州市,2337
西安市,754
广州,1180
CERRITOS,2218
TOYONAKA-SHI,1741
南平,2166
中山,830
澄海,2915
攀枝花市,963
上海,1367
深圳,481
北京,1256
北京,385
武汉,2442
和田,418
和田,1247
佛山,732
桂林,1029
天津,1967
厦门,2452
上海,1852
广州,2324
北京,733
深圳,2037
沈阳市,374
上海,2647
大连,1468
沈阳,1095
南京,1407
深圳,1100
沈阳,873
郑州,959
北京,2698
郑州,397
广州,1727
北京,1211
北京,507
阿图仕,649
RICHMOND HILL,1234
长沙,463
深圳,1222
广州,917
广州,808
佛山,919
金华,882
海口,638
珠海,897
SANDS POINF,511
广州,1116
东莞,1172
杭州,1933
上海,2166
广州,1071
成都,2580
HONG KONG,978
青岛,942
广州,450
深圳,2017
成都,2576
上海,2227
大连,1166
沈阳,680
桂林,2144
广州,2474
东莞,1043
郑州,1182
蚌埠,1107
武汉,522
西安,1516
广州,929
贵阳,881
东莞,1071
杭州,1127
深圳,2100
上海,1442
广州,460
武汉,590
上海,2303
温州,1793
广州,2611
北京,448
广州,2906
蚌埠,1006
库尔勒,1824
沈阳市,683
Yangju-si,437
哈市,1731
哈尔滨,601
广州,1629
北京,1057
南昌,629
武汉,407
北京,1200
KUMAMOTO,605
郑州,732
乌鲁木齐,533
沈阳,384
沈阳,1204
福泉,509
郑州,2153
南宁,627
广州,1197
东莞,1173
番禺,1774
南宁,417
上海,1079
瓦房店市,900
广州,2453
武汉,564
广州,431
广州,1220
柳州,1593
汕头,2465
广州,2418
南海,820
上海,785
上海,3072
上海市,919
绥芬,462
哈尔滨,380
武汉,460
武汉,751
福州,567
江北,973
yuechi,715
重庆,510
东莞,1203
深圳,390
郑州,1657
中山,2403
广州,669
长春,1336
广州,1211
苏州,726
阳朔,1081
广州,461
Dongnae-gu,581
龙井,482
Jung-gu,399
高碑店,1597
广州,2254
广州,1351
北京,461
宁波,416
大连,1253
广州,840
广州,3042
太原,1905
阿克苏,476
上海,1312
合肥,456
GOYANG CITY,887
北京,627
莆田县,1844
FRANKFURT,1298
佛山,1428
武汉,810
株洲市,432
北京,1154
北京,2168
深圳,419
上海,1369
中山,1293
武汉,365
郑州,1173
天津,885
长春市,2587
广州,1173
广州,391
沈阳,1090
天津市,1343
上海,929
北京,1829
北京,1278
北京,473
沈阳市,3133
北京市,713
杭州,420
延吉市,637
沈阳市,565
沈阳市,565
上海,456
汕头,1188
贵阳,2230
厦门,1205
天津,2514
上海,2022
海口,430
福建,2744
台北市,1303
厦门,2373
佛山,614
南京,695
南京,455
杭州,2999
北京,2379
宜昌,1994
无锡,2060
上海,2337
武汉市,1726
上海,981
武汉,996
上海,574
上海市,1001
佛山,1295
上海,2797
哈尔滨,794
成都,1245
宁波,3005
深圳,370
厦门,531
西安,1573
沈阳,1370
南昌,2797
台东市,2280
汕头,987
南宁,549
湘潭,671
北京,1227
广州,1401
广州,460
上海,953
龙海,1567
厦门,2708
北京,1197
郑州市,499
北京,397
深圳,2326
郑州,2139
上海,586
深圳,1770
沈阳市,589
广州,2496
长春市,706
上海,454
广州,1188
广州,2945
北京,1504
贵阳,410
汕头,1173
长沙,453
上海,1308
大连,942
哈尔滨,367
涿洲,706
库尔勒,671
任邱市,838
福清,1710
上海,2474
长春,1439
西安,577
杭州,612
北京,663
厦门,1642
库尔勒,654
上海,497
福州,1748
汕头,1222
乌鲁木齐市,2926
深圳,2336
成都,2320
宁波,1150
合肥,2707
广州,2287
北京,1085
广州,2151
长春,605
深圳,3118
北京,681
瑞安,2305
南阳,1719
南京,3136
北京,648
广州,706
顺德,1524
广州,2586
郑州,913
广州,2051
厦门,582
晋江,2178
北京,1042
成都,546
广州,1721
广州,537
广州,608
郑州,913
武汉,1605
北京,801
吉林市,705
桂林,688
延吉,456
北京,1256
长春,2227
广州,532
长沙,2670
深圳,2794
广州,436
天津,1076
潮州,512
湛江,1734
深圳,950
广州,492
西安市,1111
武汉,961
广州,516
大连,1544
番禺,762
广州,1137
大连,610
大连,1722
上海,2701
临汝,2709
郑州,2335
北京,2175
北京,805
北京,2273
北京,460
深圳,719
深圳,1030
济南,2357
BETHLEHEM,471
北京,2958
北京,993
深圳,648
天津,371
北京,440
哈尔滨,454
深圳,1569
上海,752
芜湖,1539
东莞,1901
武汉,637
广州,824
北京,1448
沈阳,439
长沙,1912
青岛,902
北京,765
广州,1246
北京,1416
北京,2963
广州,1983
上海,935
深圳,1023
上海,2879
中山,989
广州,2588
深圳,1850
郑州,1204
合肥,1893
蚌埠,3083
广州,614
上海,436
深圳,1553
上海,1974
上海,3048
郑州市,462
沈阳,1833
洛阳市,3385
沈阳市,500
东营,643
西安,1280
成都,410
广州,952
漯河,2192
北京,3134
广州,656
广州,1071
汕头,481
深圳 部,732
深圳,1181
杭州,2672
通化,715
天津,1188
深圳,440
上海,3286
长沙,2896
郑州市,1206
海口,433
增城,788
北京,3133
Pohang-si,1182
厦门,553
上海,470
本溪,2110
广州,1222
北京,2211
哈尔滨市,1969
成都,2603
上海,1254
杭州,550
北京,1994
佛山,700
北京,2300
深圳,1732
上海,1453
成都市,1256
上海,708
武汉,1011
广州,576
北京,383
武汉,1571
东莞,510
Yangyang-gun,525
大连,1455
南京,706
诸暨,603
郑州　,1173
珠海,452
西安,890
北京,604
北京,502
天津,2246
闵行区,939
沈阳,640
上海,995
广州,1021
济南,458
大连,642
北京,1646
福州,1336
沈阳,2302
成都,1110
兰州,572
上海,625
ARNCHO SANTA MARGARITA,3040
莆田县,1667
广州,969
广州,1230
广州,795
中山,1197
番禺,1383
北京,2160
北京,796
北京,2341
郑州,2724
深圳,457
北京,992
北京,1120
上海,1090
沈阳,688
武汉,795
海口,1440
顺德,2439
广州,1975
惠州,514
上海,1043
ENGGENBURG,577
大连,3039
广州,1218
上海,1271
沈阳,367
盘锦,1337
贵阳,449
北京,574
海口市,2106
SINGAPORE,431
佳木斯,454
燕郊,402
北京,521
广州,1267
贵阳,973
深圳,786
郑州,826
武汉,2307
广州,1182
武汉,2464
郑州,2707
广州,638
大连,545
北京,1134
深圳,979
大连,1154
贵阳,540
广州,1140
上海,2845
上海,1365
郑州,2118
哈尔滨,709
广州,370
哈尔滨,454
长沙,414
大连,1173
南京,490
重庆,505
贵阳,1757
北京,734
广州,1109
无锡县,1819
北京,2458
北京市海淀区,376
沈阳,2512
北京,2097
沈阳,919
沈阳,1740
北京,2202
北京,2967
北京,2516
保定市,2803
喀什,658
佛山,1504
南京市,1538
佛山,2511
顺德,873
长春,1001
北京,1466
广州市,380
广州市,380
炎陵,399
北京,1613
QUEZON,387
北京,2314
深圳,2229
平顶山,607
大连,1574
新泰,629
大冶,504
深圳,586
南京,1594
北京,2227
海口,454
大埔,499
佛山,549
无锡,558
广州,2893
郑州,1204
Gwangjin-gu,436
湛江,1736
湛江,1651
抚顺,897
广州,2557
深圳市,2142
北京,2320
沈阳,2754
上海,2738
东莞,1550
北京,2581
佛山,2582
天门,2562
佛山市,1032
Suwon-si,399
南京,539
广州,874
大连,444
武汉,547
广州,996
庆元县,963
广州,882
沈阳市,920
福州,1444
常州,471
贵阳,516
贵阳,559
北京,1258
深圳,1864
沈阳市,386
上海,2284
广州,2239
郑州,1574
上海,1685
广州,700
中山,805
佛山,1301
瓯海,1865
上海,2685
武汉,688
上海,578
上海,2245
武汉,600
上海,2166
佛山,965
重庆,398
南京,1079
上海,404
南昌,734
上海,2863
上海,843
深圳,2339
上海,573
开封,2982
北京,1037
北京,861
OAKLAND,870
大连,2616
广州,431
厦门,576
郑州,1127
北京,841
福州,434
广州,2490
上海,1002
临海,2615
怀化,1311
广州,629
广州,665
北京,3335
广州市,2008
福州,2241
长春,459
天津,3114
广州,424
东莞,1565
ROWLAND HTS,3133
北京,922
长春,533
北京,2109
大连,1182
贵阳市,1521
中山,3292
CEBU CITY,555
哈尔滨,2213
永嘉,1827
苏州,656
北京,1913
Seoul,1549
北京,2844
北京,1706
杭州,993
广州,1054
惠州,517
阜新,1087
