会员卡号,总累计积分
20358,1915
22750,2512
53048,2312
51325,13941
36618,2226
1976,2003
50252,1992
59968,1992
44790,2160
41951,1342
32507,1813
21433,1997
19009,2130
24787,2451
51694,2341
15576,2044
35238,2043
120,8650
34242,3382
22013,2587
36951,1840
51430,763
25119,2726
5343,1974
3135,1634
19704,2395
59574,2772
44652,2007
32178,1584
1804,2654
47486,2833
37190,1815
32553,2483
54443,3923
37166,2235
41773,3624
11567,2067
8796,2506
21687,2207
35318,2790
40648,2608
5075,2197
17078,2801
267,5739
36483,3565
20986,1877
59469,1864
16210,2377
16543,2198
51123,2478
19429,1558
32359,1302
56975,1302
43603,1970
51634,985
39339,1645
8131,2216
7435,1676
6150,2586
31742,2596
37170,0
10904,2308
35057,2233
43178,1881
44191,1881
24323,2088
30634,2505
55352,2753
45423,2111
57846,1864
48261,2913
9531,1459
57442,3097
20042,2946
174,3469
47958,2894
29956,2508
28478,16729
45511,3711
9838,2325
3727,2325
10101,2500
17608,1832
12350,638
53181,3102
45287,46990
48142,2720
54679,1967
41654,2842
60357,2995
37626,2039
8275,1456
525,3776
59622,1506
5520,2058
40210,2844
36059,1731
14911,1486
42454,2704
46378,1721
5546,1998
21940,3128
24590,1461
46658,1697
49278,3057
45130,9461
46277,1784
1313,2571
49850,2659
9252,1791
46735,5069
28963,2553
54644,2339
9285,4233
29770,2726
39521,2789
20210,2043
59580,2106
61647,2057
20711,1247
40317,2457
12115,2747
43340,2664
985,2892
4566,3540
13049,1821
23313,1516
54306,2417
41495,1776
1521,1461
39006,1967
23122,2398
22074,2420
48546,1710
16916,4171
61870,2897
17667,8230
28788,2387
13889,2910
19299,2952
6804,1198
2724,7746
36638,4004
1445,1724
25898,1363
3529,2671
11114,2671
34070,1526
36156,4025
40974,2671
46373,6996
20675,1472
14601,2366
50441,1869
31213,1315
58727,1731
55501,1534
27504,7850
45793,2809
57517,12357
32123,1978
40992,2353
54263,1663
54378,4493
36866,3034
18992,1254
384,3497
43542,708
29535,2467
2100,1810
6259,2862
48302,1845
41159,1329
34237,2863
12481,5240
23549,2016
55456,2563
52557,2009
7307,2329
25509,2329
49848,2436
50328,952
21272,2584
14405,3557
54922,2082
17129,1670
40315,1230
12239,1363
21496,1883
450,4326
21878,1494
49384,1834
4978,1417
1857,1713
33742,932
56878,1985
55475,2748
39256,2647
42,6937
12550,3088
18522,7123
30125,2047
39582,2103
40994,2136
31257,1908
40899,2146
25516,1995
18052,4435
14232,1730
9728,2587
4431,13379
9928,3054
50857,1476
59375,2202
5832,2305
27195,4750
7197,2358
49554,2356
39452,2030
22149,2169
29389,2893
2818,2147
24471,1532
32560,1792
58704,2240
29635,2179
17092,2138
17196,2138
23956,2818
60010,2276
12035,2290
55385,8370
32500,2384
57124,3006
20408,2608
4380,2276
41323,1999
44294,0
52800,2457
57657,2503
26572,2005
33470,2536
40925,1666
13483,2650
46696,2021
45105,2645
1050,2378
12146,27930
24155,3703
49810,2820
60206,2396
15688,1902
35056,1670
21575,3018
41490,2720
13746,2355
44384,1358
38552,2340
40487,4199
20045,1526
34850,2835
40152,4379
46755,763
36673,1564
14204,443
50943,1348
56788,2088
36326,6860
27620,2354
7225,1039
57500,2530
15783,2666
43618,1664
31190,1599
61699,1912
57850,2673
15424,1405
57945,2177
43825,2104
61971,2787
62005,1462
32597,1234
2839,333
10249,1627
39302,2680
43934,1859
5650,2616
10615,2423
30502,1917
54448,7505
12121,2238
5539,2179
31690,2087
13337,2099
61038,1572
50138,3612
27779,1261
31797,435
16069,2312
37761,1930
31777,2668
23139,1840
52222,11698
55615,2249
39142,2358
48306,2156
12548,2658
7951,1305
9096,2810
57253,1593
47596,1242
30638,2445
7337,2461
22833,2396
59860,2275
24737,2040
20759,1932
18518,3121
378,2586
48436,2358
59803,2224
15913,2067
61907,2441
46691,2357
10275,1716
62805,1259
8446,2451
25599,1894
52716,2275
54240,1120
55421,2553
659,1120
39811,3348
46025,2030
42868,2100
49705,2100
1896,2319
33748,1902
34901,1823
41610,1822
54522,2635
53811,1926
11820,1940
37865,2229
8627,1020
14682,2422
21456,3043
15755,911
50855,1849
23916,2718
43925,2930
62422,3368
30261,1848
54284,4741
40874,2000
33152,1985
48732,1594
22348,2717
17010,1101
11347,1968
36397,6749
57501,763
11925,2396
18291,2554
24745,2396
46488,2310
48758,2396
51782,2396
54312,2036
54883,2396
57053,2396
57236,2396
47323,2232
40161,2405
29306,3078
41876,1480
57991,2221
46320,1561
24648,3199
37684,3399
47798,2434
8892,1127
25668,2466
16364,1878
29819,2322
28054,2059
2605,2289
43039,1266
60733,1929
15257,3984
32088,2422
36120,17165
8445,1069
35072,2984
4915,2440
18572,4986
24202,2292
9984,2502
43584,1774
33480,2527
4934,2404
53191,1658
30781,3625
27293,2714
43342,2314
14804,2415
34007,2548
2033,2550
48020,3000
16427,2117
60915,1757
33472,2934
62660,2785
60003,2261
45897,1972
43061,2136
3530,1673
32568,1704
17933,2068
11554,2500
13603,2921
52774,769
2484,1499
20155,1464
58445,1742
2438,1736
29328,2470
39052,1840
58441,3802
36475,1299
2798,2241
50542,2647
29113,1484
21322,2365
25501,2396
3482,2726
24475,2399
60461,2726
60152,2223
20088,2560
40781,2330
21432,2182
10501,2139
31938,1689
5320,2547
14299,1572
51357,3220
50894,2846
9951,3048
39707,754
57807,1847
41931,2545
9235,4572
3281,1796
57665,2717
56604,280
18480,8844
6612,2639
34199,1247
60746,1247
34596,2307
41434,1982
38398,2224
3968,6573
31449,2808
49529,2574
12729,1726
25716,2494
36913,2249
56835,10576
34509,2072
43034,1769
11031,1918
49723,2842
1809,2753
10099,2753
19466,1572
27168,18866
39076,2753
39154,2753
49706,2753
58677,2753
19315,2325
42520,1348
26164,2318
61437,2334
60574,1509
6082,2028
32596,2372
17041,1772
50008,2409
21844,1510
26137,2106
42527,2795
23673,2584
7472,1838
26368,1653
58207,1482
25886,2782
56909,2022
14793,1004
45406,3783
23149,2230
31349,2685
25947,2104
45085,2104
30337,2229
54474,1918
31624,1697
9137,8549
42876,1518
33867,2150
37559,2448
36344,1655
17136,2003
10777,1848
45467,5193
25398,2399
27631,1380
62414,2035
46244,2209
16625,1892
16952,2743
20634,1627
48392,2792
25717,1141
54285,2985
32518,2460
53348,2142
2435,2704
33752,2356
41236,2453
17878,2390
52300,2648
16937,2339
22193,844
58567,1754
9891,2407
25510,2691
48649,1997
1173,1955
32422,2411
8176,2057
40760,2480
31545,1340
19154,951
60158,1956
25331,1910
6986,2310
16094,2310
25161,2310
60336,2691
48560,2342
34656,1800
8004,1704
17189,1704
39425,1704
14369,1504
23483,1729
32418,2399
1850,765
22546,2138
44667,2588
11658,2444
29995,1738
10046,2433
17560,2450
46420,2945
58056,2068
36925,1381
59270,2431
28555,6917
9500,2918
19102,2195
16328,2233
35793,2710
25980,3166
20993,1847
58313,1434
50714,1900
30321,1039
60869,2112
37871,2347
4142,1967
28708,1838
13508,1795
43482,1677
24975,1857
54383,8419
22392,1800
40968,1111
947,2209
43762,1546
3875,2695
43350,1848
58213,1254
11630,1712
52169,1572
62330,1984
16572,2484
22218,2484
53653,2484
13391,2507
22124,3014
52350,2037
7022,2310
43442,2127
50856,1542
46576,1910
715,2614
53313,2019
24780,2572
56109,2612
17993,2119
53304,2049
13428,2365
49886,2343
15623,2445
33085,2174
37202,1302
10726,2233
10752,6579
27127,12857
36391,3062
25230,2192
27565,2464
55819,1431
25421,1950
21778,2150
22745,2000
31851,2454
11434,1816
31331,1485
55794,661
33505,3301
14407,1145
15712,1803
60376,3127
24920,1680
414,2175
14773,11842
26563,2484
1782,1848
30371,3433
46633,1658
60174,1778
47206,2402
15904,1883
54396,3298
29926,2912
34229,1848
39537,2161
25259,2156
46352,2875
47635,1811
38811,1924
10651,2181
14830,2488
41386,2043
18829,2622
38486,2375
23371,1526
1806,2041
58787,2419
8331,2964
27515,22783
25923,2338
27211,5369
51876,3106
48303,2273
35377,1850
25159,2068
31273,2653
30508,2200
6897,2425
54865,2020
15505,2877
18418,3558
1876,1970
49041,2275
35862,1831
36843,4554
17519,1163
10629,1286
2999,1908
5937,2671
8233,6967
10316,1526
11182,2326
15744,1526
16621,1526
18403,1621
18512,1530
20885,1526
31486,1526
33990,1312
36702,1526
36832,1526
38764,1526
39460,2671
43045,1526
48865,1526
51757,1526
53996,1526
60182,2671
61331,1870
16485,2339
15835,1615
26316,2671
10357,2442
973,1182
54485,1821
33957,2114
18902,2268
27064,1727
33111,1897
51433,2342
25168,2104
40553,3996
14384,1611
26584,1388
53245,1398
36144,2871
19810,3538
29638,3497
57777,2509
51623,1952
50937,2850
44402,1542
51478,1678
39112,2648
3657,2310
33334,2034
61267,2591
53448,1729
25425,1985
29422,3851
52960,2615
22345,1561
33875,2414
54929,2048
24795,2125
19771,2789
13775,2072
39729,1426
7680,7726
40520,2248
57572,1722
51471,2367
46089,1431
43323,1710
102,6423
44448,2158
40893,2630
43211,2730
31263,3693
22915,1582
1849,2034
40995,2049
43330,2156
19579,1523
27458,4566
45285,3632
25353,2837
16315,2138
62057,2312
10792,2661
49332,2659
34578,1667
21317,924
58151,1846
51812,1874
37723,1452
20078,1010
1559,2098
26026,1779
56059,2586
41891,1329
14413,2440
52636,2670
37023,1446
19976,985
42125,1330
12683,2624
5050,1942
59874,2946
33103,1762
34493,2498
53915,2020
2208,28307
4272,1967
37769,1247
4932,1926
14627,2484
7128,2316
27139,1992
32179,1743
13777,1348
33823,2344
27502,1174
19432,2308
36031,4899
103,15036
52802,1643
54381,21397
22479,2139
42597,2227
12930,2392
10921,2012
3140,2049
5688,1527
13118,1600
17829,1393
39949,1620
46001,1967
19277,2753
54867,2753
7061,1672
15509,1307
1256,2143
34282,2380
55589,2088
25205,2330
20094,2668
22411,1138
60962,1036
37885,1853
57415,1776
22067,2677
195,6438
51640,2610
55792,2415
4487,2445
27113,4829
33614,1895
51743,1685
54340,4201
59786,2619
6929,1909
61453,1728
42615,2170
2783,2366
50321,1739
47187,3260
24209,1792
1215,1908
28994,2666
33818,2726
51714,1908
55279,2726
7126,2809
15045,1540
7487,38120
24480,1963
33868,2645
7456,1790
13149,2042
18223,1975
50105,1273
10649,1648
56040,774
36200,8980
28427,2434
28481,3195
16207,2283
45438,6134
13366,2900
12235,1953
33215,2618
15433,2394
6702,1427
14470,1800
16496,1616
32629,2000
34705,1682
44159,2760
36126,5108
7738,2397
27594,3828
6836,2268
37577,2144
18343,1860
49965,1386
12423,2995
27503,2251
45315,5780
17313,2585
44304,3102
26372,2561
41720,2386
37939,2256
25479,2583
37371,3078
14938,2273
57491,1646
58259,804
478,6901
25946,2413
39207,2700
33428,2308
46129,2091
58029,2292
49713,1654
23894,1274
24343,1849
1089,2451
39569,1597
48217,1172
1311,2506
9429,3423
27319,1447
3927,1959
8034,1674
15721,2300
61715,2418
17584,2203
39621,0
8043,1230
35531,1987
54875,1775
60774,2031
21289,2640
42824,2640
59150,2291
44905,2769
13727,3689
32395,1950
53665,1738
50712,2265
59373,2437
34847,477
28034,2908
35239,1681
26793,1751
4170,9487
53062,4138
4137,2500
40448,3020
27277,1658
24955,2365
11268,2464
18615,2044
54317,10711
9157,6652
16356,1316
24595,1538
29083,786
57602,1967
5604,958
19957,2265
31671,918
25449,1885
43576,1142
16331,2211
28629,2396
27573,5171
37654,2374
15166,1245
15158,1915
33463,2014
33464,2014
36183,1875
26141,2132
40730,2783
48647,9577
43183,1619
10527,2503
10839,1019
24032,1749
1569,2577
3299,1769
34356,2510
42034,1403
27408,15044
17987,1480
26168,1232
59105,2137
13478,1946
40948,1943
36322,3386
14715,1834
9209,1586
26178,1069
41442,2200
41917,2197
8322,2170
22399,1832
60303,2299
32730,1587
9132,3473
5587,3274
18560,5679
4846,2023
35051,2131
20029,2613
2728,2312
43459,1669
45789,2544
12901,1374
26818,2131
19622,2389
61746,1575
37579,1382
21720,2024
19419,1391
51732,2110
54102,6516
30320,2310
56633,1970
9109,3645
47025,1602
44149,2139
26539,1127
44303,2031
21017,1918
24051,2734
14500,1270
22646,2925
11451,1631
33891,1527
13705,1752
13299,1968
18988,2019
33750,1703
58701,1708
59677,2223
44806,2684
17384,1615
2603,2241
11719,1908
32051,1908
59524,2671
10156,2073
10334,815
25729,2272
48599,2028
55807,1454
50608,2786
45082,5990
18243,5094
15300,2428
11316,2396
50019,2151
17052,2006
23935,1748
47536,2859
51936,2098
55486,2423
39532,1279
15203,1753
40101,1777
35504,1649
43331,2078
40239,1798
40458,2561
29988,1848
57573,2609
50512,1871
9199,6690
37211,1572
40467,2358
41961,2753
55427,3516
13300,2310
14157,2826
37230,2021
58427,2575
18548,2510
39340,2325
15309,2121
26035,2428
26186,2303
27099,994
51197,1890
9013,1691
39856,1831
24389,2726
34157,2634
57484,2322
7841,2799
28429,1496
26531,1829
28938,2971
30913,1961
205,23537
10743,1658
37932,1463
26327,2068
40767,1734
15046,1248
24838,2291
37362,4091
42300,2631
25687,2148
29060,2377
48391,9037
3949,2763
23291,2284
59245,11571
16606,2164
12096,2726
16128,2726
46062,2726
31372,2569
53792,1538
42838,8556
43501,1908
61116,2409
9140,5340
30755,2286
3224,1677
19574,2396
27975,2396
38863,2396
41306,2396
58255,3776
48859,2008
46709,1793
44605,1822
8397,2224
37451,2218
33958,3048
14697,1998
28477,18748
58434,1967
34323,2320
59182,2176
7120,2433
40603,2275
4890,2445
55564,2445
34195,1424
23196,2122
47386,1234
43607,3008
39490,2022
25487,1445
2871,2003
53379,2099
51624,2189
33956,1538
50612,2484
62624,2484
106,5394
28820,1754
20809,2608
28020,2584
50713,1266
55214,8472
50559,2172
22572,1616
13568,1459
48001,94535
53529,954
9064,3797
20826,2330
11832,2099
51561,2422
57613,1985
51924,1999
38413,1484
18292,2983
21027,2671
27922,2671
35365,2671
54143,29646
55994,2671
58370,2308
45637,1770
57969,1977
36035,2622
47523,2375
41183,2629
26890,1838
46850,1256
15099,2468
30815,560
33262,1238
51165,1852
20053,1796
18850,1629
19458,1923
17194,1953
7771,1692
26757,2791
53334,1504
716,2131
47415,1721
22670,1755
53260,1601
11868,1087
37575,2389
54404,23330
14093,2458
16142,1882
30858,1688
57269,1900
13691,2739
57570,1654
44336,1527
39124,2787
44550,1987
55990,2484
53301,1994
50824,2156
42822,2019
10432,4679
21221,2210
34142,1602
38893,3054
48455,5112
20861,2663
16154,2174
25945,1840
41029,2126
62248,2241
14752,2561
10279,1912
25616,1756
16745,1967
17760,2505
20499,2639
30500,1872
29120,7025
11584,1474
58109,2244
17303,1913
40741,616
36516,8535
33035,2463
4212,1651
9227,2602
319,2548
34514,0
50351,1047
1183,1308
3076,2639
1286,1963
29796,2190
11245,2440
9145,2287
4598,2227
5899,2045
28974,2386
21147,1302
47117,2498
57506,2434
10128,2354
18191,7938
58430,2125
49922,1861
15792,2399
32211,2142
28411,1855
26105,1560
61461,1788
40628,2294
52236,2182
62553,1704
25884,1577
26789,2484
42659,2266
48695,2556
51470,2613
6010,2639
920,1588
60532,2599
9702,435
21716,1833
25370,1884
43290,1884
55751,1937
15132,1468
32130,1088
44004,1650
40573,1848
41244,1882
46960,1952
28948,1501
44174,2325
42610,2714
7926,1932
50237,2367
37029,2174
27158,4400
37195,1591
36579,2597
48557,2396
58715,6274
1075,2671
27434,2415
32497,1908
33623,1908
45513,8719
48760,1526
54561,7289
57433,5018
58087,2671
61280,1908
12338,1308
59322,1707
31479,6768
42567,1908
11809,2338
11747,3011
45056,3831
52303,1185
51112,1962
27398,2885
39401,1850
46904,1913
26040,927
39281,1330
10496,1799
32215,1423
7152,1206
40345,1032
18288,2834
41252,2505
5076,1868
6964,2350
31088,2248
52527,2713
22996,1576
1660,1680
41756,1602
29172,8981
35135,1990
44215,1239
36715,2056
96,3123
43640,5584
45655,2565
17871,1989
26250,2021
22249,1969
22935,2154
42645,2040
27999,2552
51994,2310
60979,2310
37379,2789
10955,2519
58301,2050
3574,2830
36471,2507
54871,2858
35778,2441
962,1256
38676,2338
41201,810
260,3494
11909,2652
37335,3686
45646,2150
18273,2122
13998,2355
31376,2286
15495,2077
53557,2536
52290,1270
55165,1604
10338,2784
16139,1815
56892,1283
1411,2206
29797,1624
47072,2946
42064,2195
60543,2250
50424,1996
10228,1755
29,1544
7858,2298
61397,1989
33978,2097
14258,2846
41249,2846
51364,11328
2989,2736
4367,2368
27553,3646
26351,2119
12630,1426
23016,713
39386,1426
37934,2187
59931,2464
14523,2205
29661,958
8923,2459
2112,10783
13059,1234
44555,2444
1870,1300
55148,2481
9921,2424
18570,1243
18133,2726
50987,1955
7702,2144
12186,2238
28024,22253
46227,1323
36882,16564
41155,2831
4912,2163
59599,1210
1624,1860
15038,1914
4944,1601
20104,2308
30567,1615
34965,1636
48163,1840
418,1700
52786,2413
33202,985
14158,1677
2721,1389
36892,1594
24071,2498
10889,1955
22941,1736
57952,2034
58802,1880
7077,1783
40172,1486
20149,1386
22274,1562
61627,1965
5195,1747
58866,1852
61255,1974
35336,1632
18185,2714
43336,2363
7048,1717
30484,1726
17696,1527
37157,2422
34217,2028
5057,2666
21238,2129
46721,1316
22930,2879
28536,2080
41924,1763
60554,2853
62164,2481
49082,2061
12341,1398
13832,4033
20007,1751
40418,1833
38635,1479
43087,2541
49900,1986
38810,1227
15601,1400
19101,25356
42138,1730
45476,6445
41353,1134
8973,2455
22788,2818
40836,2235
32543,3100
35371,1289
59826,2736
13215,1883
5021,2234
42427,2165
1364,1395
58248,2554
15606,2454
40568,674
47377,2583
60695,2654
51888,2396
7315,2098
39238,2143
5963,1391
37540,1877
17068,2252
28927,2227
17272,1880
22336,2575
7162,2040
30715,1856
8382,1613
23689,1870
32969,1666
15161,2096
7692,1220
41131,2525
46668,1892
62241,2065
15699,2640
43472,2005
21012,2451
45236,6613
10700,4018
46474,2438
47751,2006
39626,2102
7518,1635
24181,1323
883,1713
10549,1713
27808,1473
6726,2693
14863,2457
49122,2499
15764,1992
27156,5659
51442,1999
8032,1232
44529,1232
61505,1232
33589,1547
59565,2237
19137,2450
46770,1926
52577,2177
52165,1232
24255,1786
16555,2396
29441,4996
31510,2396
18531,1399
13147,13151
46997,1526
28092,2396
32122,2221
61550,726
55719,8403
25206,2358
57281,2422
60,3480
35206,2091
61498,1936
47949,4424
49338,1524
27175,1878
33929,1415
43027,1415
41727,2017
61364,0
21807,582
23943,1970
36347,5536
17123,1564
26169,1564
34987,1564
34988,1564
61546,1735
61208,1549
59403,2677
7956,2721
3565,1744
18323,4479
562,2726
23224,1866
47732,2726
36858,1786
26607,2577
36242,8581
59938,2440
15586,2284
39907,2456
62050,2478
62717,3344
7725,22535
45140,19040
16236,2226
25236,3200
60198,2257
45395,2003
53164,1956
15143,1193
39542,2714
32263,2078
17267,2122
26056,1702
56403,2390
32253,868
41157,5613
60327,1596
13048,2443
61515,1916
27131,2938
39330,2228
32096,1412
15059,2092
30586,2174
32266,2322
10511,1607
30078,2668
48098,1926
23711,2234
35006,1478
35138,1750
50561,1234
19363,1147
61161,2213
17503,1878
23405,2409
28112,2565
50111,526
52999,1815
10654,1946
58676,11457
6121,1452
34327,1979
7243,1980
44360,1643
10772,461
18755,1815
31162,2193
62645,1822
26875,1430
44266,1430
51003,1442
58055,1442
32702,1491
44433,1138
52694,1181
31709,1220
42923,1954
7998,1854
17154,1854
26224,1854
27381,4422
62056,1854
8708,1828
20382,428
24640,1268
37749,2889
7419,2356
9025,18123
20721,2149
22375,1074
33604,1881
43543,2280
1108,1197
61787,4825
26115,2562
41022,1942
43169,1956
28957,2452
9930,2131
6379,3382
18461,1466
13368,1482
47208,840
18508,1448
44038,1487
31468,2364
21525,2726
10764,1800
6526,2133
32841,1135
51305,2395
408,6250
30220,2671
21428,1491
9008,26458
16451,4200
37760,2029
5469,1656
59090,1319
25052,2747
46284,1317
6539,2161
48697,1485
59085,2343
51417,1544
49374,2024
55263,2248
6418,1983
10995,2538
46752,2289
37809,1516
42737,1908
30157,5859
43568,1528
45615,2072
22778,2391
44157,2115
19443,2451
18616,3262
7088,1348
10503,1934
7495,1769
61191,1696
11978,1813
62433,2360
61419,1686
23990,1116
44763,1202
50327,1382
39692,3942
30074,2174
49601,2361
53355,1848
11138,2820
47077,1548
22236,1760
29806,1923
27003,1585
47828,1079
257,8365
18095,941
48333,6240
43320,1801
54633,2609
10210,1938
14868,2555
21595,2290
31853,2142
56852,2126
57386,2161
48754,1911
31057,1909
42962,798
51293,798
4647,2806
23277,2197
53162,1743
20765,2117
16816,1785
9069,3347
4960,5037
49594,920
9045,22850
25292,1572
30471,1967
52067,1572
53470,1967
18168,4423
60429,1998
60415,1565
12989,1555
13921,2088
35235,1797
9481,17734
39603,5927
1826,2072
33014,2072
42354,1036
61879,2072
55611,1043
959,2726
12833,1759
56041,2307
60504,2497
21596,1334
33003,1524
54959,2361
23584,2016
55701,1237
37449,1708
29598,2577
27731,2416
50027,1152
41510,1733
21802,2506
61410,1354
22644,2121
60085,1743
45235,2408
32213,2150
3995,2125
17561,1387
48383,3379
8271,2014
36558,3830
37839,1639
60860,2158
8498,3500
24232,2156
56717,1850
22722,1362
46681,2245
60535,1639
53443,2262
10186,2179
48676,1136
131,1908
13218,1908
28620,1908
15894,2408
20981,2198
19527,1897
23520,2196
52238,484
5325,1937
9629,1837
10196,1688
23411,911
14765,2223
21164,2184
34707,2032
23290,2088
33936,2088
60980,2088
48855,3033
50294,1659
243,10162
28690,2960
41748,1688
60870,2040
59399,1944
15857,1840
